user_id,name,age,location,signup_date,new_feature_flag
5818,mZEuq,30.0,NY,bad_date,1.0
5819,uTGypWz,30.0,Mumbai,2021-13-40,0.0
5820,oRrpe,30.0,Tokyo,bad_date,0.0
5821,SWrEvZ,35.0,Tokyo,2021-13-40,0.0
5822,eIvbkkALA,40.0,Delhi,bad_date,0.0
5823,xpkjP,30.0,Tokyo,2021-13-40,0.0
5824,dDvmn,-1.0,NY,2020-01-01,0.0
5825,AABCyljyTl,30.0,Bangalore,2020-01-01,0.0
5826,FRGJzGQk,106.0,NY,bad_date,0.0
5827,hXoWoEJ,35.0,Mumbai,bad_date,0.0
5828,VDIksNR,40.0,Mumbai,2021-13-40,0.0
5829,WFFnMsOk,30.0,NY,bad_date,1.0
5830,cpIfi,30.0,Delhi,2022-05-10,0.0
5831,YmANKMD,-1.0,London,2020-01-01,1.0
5832,HsWetk,-1.0,Mumbai,2020-01-01,1.0
5833,WIQPgElTwz,35.0,NY,bad_date,0.0
5834,ZSFKY,40.0,Mumbai,bad_date,0.0
5835,AMOabj,40.0,Mumbai,bad_date,1.0
5836,flWIisvDz,35.0,NY,2020-01-01,1.0
5837,LwzQehXTmX,35.0,Tokyo,2022-05-10,0.0
5838,gMsetsiNS,35.0,Bangalore,2021-13-40,1.0
5839,qsRboWVbnn,35.0,Tokyo,bad_date,0.0
5840,eRCBFjBg,106.0,Mumbai,bad_date,1.0
5841,iVutFaBSo,30.0,Mumbai,bad_date,0.0
5842,HwlYiVXnSk,40.0,Mumbai,2022-05-10,0.0
5843,LuMinpZWO,18.0,Delhi,bad_date,0.0
5844,osanoewln,18.0,Mumbai,bad_date,1.0
5845,AABCyljyTl,18.0,Mumbai,bad_date,0.0
5846,IbJjsjm,25.0,Tokyo,2020-01-01,0.0
5847,RINotDE,18.0,Bangalore,2020-01-01,1.0
5848,NHFzV,35.0,NY,bad_date,0.0
5849,LOMIbw,-1.0,Mumbai,2022-05-10,1.0
5850,aKWjpIxZnT,106.0,Delhi,2022-05-10,0.0
5851,iAEggiAN,25.0,London,2021-13-40,0.0
5852,aNCLSD,40.0,Delhi,bad_date,1.0
5853,AABCyljyTl,-1.0,NY,2022-05-10,0.0
5854,yAaAUibRsG,35.0,Tokyo,2020-01-01,1.0
5855,AABCyljyTl,35.0,Mumbai,2021-13-40,1.0
5856,ohHJzeciS,30.0,NY,2020-01-01,1.0
5857,REieaIiyD,30.0,Bangalore,2022-05-10,0.0
5858,RDPRUmP,18.0,Mumbai,2022-05-10,1.0
5859,IWiPmRpCSy,106.0,Tokyo,2022-05-10,0.0
5860,mOffs,35.0,Mumbai,2022-05-10,1.0
5861,rpaAZPtDX,35.0,NY,bad_date,0.0
5862,AABCyljyTl,30.0,London,bad_date,0.0
5863,ejHAVYb,35.0,Bangalore,2020-01-01,1.0
5864,LYpofOfZU,40.0,London,2021-13-40,1.0
5865,RAzyKFP,25.0,Mumbai,2022-05-10,1.0
5866,hFwoJ,18.0,London,2022-05-10,1.0
5867,KZWJCI,35.0,Bangalore,bad_date,1.0
5868,rYZSQ,40.0,Mumbai,bad_date,0.0
5869,JUJWEUPeE,30.0,Mumbai,bad_date,0.0
5870,zcZFeHMctl,30.0,Mumbai,bad_date,0.0
5871,GfWjnXN,30.0,Tokyo,bad_date,1.0
5872,BLCZvQf,18.0,NY,2021-13-40,0.0
5873,ICcfrhU,25.0,Bangalore,2021-13-40,1.0
5874,BAPFFUGLuI,40.0,Bangalore,bad_date,0.0
5875,kuupgllx,30.0,Tokyo,2022-05-10,1.0
5876,aeCUQavCjR,35.0,NY,2020-01-01,1.0
5877,snVQqIFI,18.0,NY,2022-05-10,1.0
5878,zIrqZFsTu,-1.0,London,2020-01-01,0.0
5879,UUoFn,35.0,London,bad_date,0.0
5880,bZGccT,18.0,Mumbai,2022-05-10,0.0
5881,AABCyljyTl,18.0,Mumbai,2022-05-10,0.0
5882,AABCyljyTl,30.0,Mumbai,2022-05-10,0.0
5883,FeBlWZju,30.0,Delhi,bad_date,0.0
5884,uuaVKK,18.0,London,2022-05-10,0.0
5885,rQDIw,18.0,London,bad_date,1.0
5886,AABCyljyTl,-1.0,Tokyo,bad_date,0.0
5887,xcfGtaPq,-1.0,NY,bad_date,0.0
5888,CrLpo,35.0,London,2022-05-10,1.0
5889,BEesRwMrTY,-1.0,London,2022-05-10,0.0
5890,XfhZAAgy,106.0,Mumbai,2021-13-40,0.0
5891,MTZKIjeyGl,30.0,Mumbai,bad_date,0.0
5892,gMgYirBfH,30.0,Mumbai,bad_date,0.0
5893,HiwvTSCxA,30.0,Tokyo,bad_date,0.0
5894,nyOPbn,18.0,NY,2020-01-01,0.0
5895,Prxvzj,40.0,NY,bad_date,1.0
5896,CPwIPeu,40.0,Tokyo,2020-01-01,0.0
5897,aRZInKEbp,106.0,Mumbai,bad_date,0.0
5898,SvHWhfs,30.0,Bangalore,bad_date,0.0
5899,xOQlEUVcU,30.0,Mumbai,2021-13-40,1.0
5900,zKSHjYmR,18.0,NY,2022-05-10,1.0
5901,EzvUOdZo,35.0,NY,bad_date,1.0
5902,wmlcPvAT,106.0,Mumbai,2021-13-40,0.0
5903,xNviSF,30.0,London,bad_date,0.0
5904,UaxGxS,-1.0,London,2021-13-40,1.0
5905,dUgYfrPWQ,30.0,London,bad_date,0.0
5906,eZYCl,35.0,NY,2021-13-40,0.0
5907,HVcqVl,18.0,Tokyo,bad_date,0.0
5908,uMaxCOLtmN,30.0,Tokyo,bad_date,0.0
5909,KlSjRMT,25.0,NY,bad_date,0.0
5910,fACWmtDfhK,30.0,Mumbai,2020-01-01,0.0
5911,nXydtHkc,18.0,London,2020-01-01,1.0
5912,eNCOca,30.0,Mumbai,bad_date,0.0
5913,RQTrz,18.0,Bangalore,2020-01-01,0.0
5914,egPtjCjUka,30.0,Delhi,bad_date,0.0
5915,DdUnKrty,25.0,Delhi,2021-13-40,1.0
5916,WNtrvRfg,35.0,Bangalore,2022-05-10,1.0
5917,ptYJgY,30.0,NY,2022-05-10,1.0
5918,rSGXkaWj,106.0,Tokyo,2022-05-10,0.0
5919,mXeZqZ,40.0,Mumbai,bad_date,0.0
5920,MSKVQG,18.0,Tokyo,bad_date,0.0
5921,iddgZiNaPG,25.0,Delhi,2022-05-10,0.0
5922,LvyGgG,25.0,Delhi,bad_date,1.0
5923,LeVRS,106.0,Mumbai,bad_date,0.0
5924,eFfXN,106.0,Delhi,2021-13-40,0.0
5925,QjWqr,30.0,Delhi,bad_date,0.0
5926,BusbCFkJ,30.0,NY,2022-05-10,0.0
5927,OOlDjFiP,-1.0,Mumbai,bad_date,0.0
5928,BCWzZFL,35.0,NY,2021-13-40,0.0
5929,yuqDYXCf,18.0,NY,2021-13-40,0.0
5930,iIpJn,25.0,London,2020-01-01,0.0
5931,JTddbAJyJg,30.0,Mumbai,bad_date,1.0
5932,lLJGPo,30.0,NY,2021-13-40,0.0
5933,PBBOuGTqYe,30.0,Mumbai,2021-13-40,1.0
5934,GyGEn,18.0,Tokyo,bad_date,0.0
5935,ylPem,-1.0,Tokyo,2021-13-40,0.0
5936,uouWgMsn,106.0,NY,2021-13-40,1.0
5937,VULORwRavy,25.0,Mumbai,bad_date,1.0
5938,lXYxbSFluu,35.0,NY,2022-05-10,1.0
5939,rXlgFNOE,18.0,Tokyo,2020-01-01,1.0
5940,AJQALT,30.0,Mumbai,2020-01-01,1.0
5941,xGpHq,30.0,Mumbai,bad_date,1.0
5942,AABCyljyTl,18.0,London,2020-01-01,1.0
5943,AABCyljyTl,18.0,Mumbai,2022-05-10,1.0
5944,eevxAuY,25.0,Bangalore,bad_date,0.0
5945,yWNWJ,-1.0,London,2021-13-40,0.0
5946,qQRXpT,106.0,Mumbai,2021-13-40,0.0
5947,eRnFrHd,30.0,Tokyo,2022-05-10,0.0
5948,lCqoPeIhVY,18.0,London,2021-13-40,0.0
5949,XpfeYXTmCB,18.0,Delhi,bad_date,0.0
5950,ZKHjL,-1.0,Tokyo,bad_date,0.0
5951,TQwVEcP,30.0,NY,bad_date,0.0
5952,TkCCtvpJ,-1.0,NY,2021-13-40,1.0
5953,AABCyljyTl,18.0,Bangalore,2020-01-01,0.0
5954,AABCyljyTl,18.0,Tokyo,bad_date,0.0
5955,zlJpIjIFEL,30.0,London,2021-13-40,1.0
5956,sVcilJ,30.0,Delhi,2022-05-10,0.0
5957,nwldyrwpke,30.0,Tokyo,2022-05-10,0.0
5958,gGnPXN,40.0,Tokyo,bad_date,0.0
5959,Usqlf,106.0,NY,2020-01-01,0.0
5960,MVOCqQqiQE,35.0,London,2021-13-40,0.0
5961,sBkuy,18.0,Tokyo,2022-05-10,1.0
5962,AODXEPQGD,106.0,Delhi,2022-05-10,0.0
5963,TABfuJWU,40.0,Delhi,bad_date,0.0
5964,rXMbjkZfn,106.0,Mumbai,2020-01-01,1.0
5965,wOYHa,106.0,Tokyo,bad_date,0.0
5966,VKUcYUHs,30.0,Mumbai,2022-05-10,0.0
5967,pOUxFlVyD,40.0,Delhi,bad_date,0.0
5968,WAEWO,35.0,London,bad_date,0.0
5969,AABCyljyTl,40.0,Mumbai,2021-13-40,0.0
5970,iQCxocf,25.0,Mumbai,2020-01-01,0.0
5971,nJSVA,35.0,Tokyo,bad_date,1.0
5972,NSeKuEiEW,40.0,London,bad_date,0.0
5973,NbdCoaKSJl,30.0,Mumbai,bad_date,1.0
5974,YEyHffqZDN,30.0,NY,2021-13-40,1.0
5975,hTZzRow,30.0,NY,2020-01-01,1.0
5976,ovtYCRkx,40.0,Mumbai,2021-13-40,0.0
5977,uHKevA,30.0,Mumbai,2022-05-10,1.0
5978,Zhdzwzz,30.0,Tokyo,bad_date,0.0
5979,HoMjegei,30.0,Mumbai,2020-01-01,0.0
5980,BKODOoceg,30.0,Bangalore,2021-13-40,0.0
5981,xpnDZJDfEQ,25.0,Tokyo,2021-13-40,0.0
5982,OcMiqK,106.0,Bangalore,2021-13-40,0.0
5983,MAbzExHs,-1.0,Mumbai,bad_date,1.0
5984,vorjqy,30.0,Mumbai,2022-05-10,0.0
5985,GfqPpvFg,30.0,NY,2020-01-01,0.0
5986,OjxgNmgW,35.0,Bangalore,2021-13-40,0.0
5987,AvJkY,40.0,Delhi,bad_date,0.0
5988,sEXTciU,18.0,London,2020-01-01,0.0
5989,AABCyljyTl,30.0,Mumbai,2020-01-01,0.0
5990,LqKEchpaW,-1.0,Mumbai,2021-13-40,1.0
5991,vgtYLo,30.0,Bangalore,2020-01-01,1.0
5992,JJpYF,-1.0,Delhi,2022-05-10,0.0
5993,qsUGiUaN,35.0,Bangalore,2022-05-10,0.0
5994,AABCyljyTl,106.0,Delhi,2020-01-01,0.0
5995,mAaJaH,35.0,Mumbai,bad_date,0.0
5996,aHLCGvGkF,-1.0,Mumbai,2022-05-10,0.0
5997,gAfGkX,30.0,Delhi,2020-01-01,0.0
5998,OVLhih,30.0,Bangalore,bad_date,0.0
5999,nUTSAC,35.0,Tokyo,bad_date,0.0
6000,eNEECIZiJj,30.0,Mumbai,2020-01-01,0.0
6001,pNZgExcKNu,40.0,NY,2022-05-10,0.0
6002,mlWKL,106.0,Delhi,bad_date,1.0
6003,enIQng,106.0,Delhi,2022-05-10,1.0
6004,cnAFJGznnV,106.0,Tokyo,2022-05-10,0.0
6005,JxbzAPHBO,-1.0,Mumbai,2020-01-01,1.0
6006,ShcVZcI,106.0,London,bad_date,0.0
6007,mHxmwIzsA,25.0,Mumbai,bad_date,0.0
6008,VXLVqRlr,35.0,Bangalore,bad_date,1.0
6009,zYYjBW,106.0,Delhi,bad_date,0.0
6010,OcwMJxN,25.0,Mumbai,bad_date,1.0
6011,yMBhJc,-1.0,Tokyo,2022-05-10,0.0
6012,iCTPsiIN,35.0,Tokyo,2022-05-10,0.0
6013,TLUxc,106.0,NY,2020-01-01,1.0
6014,KXdxHruxpm,106.0,Mumbai,bad_date,0.0
6015,xppJPPDc,30.0,Tokyo,bad_date,1.0
6016,KzzUM,40.0,Delhi,bad_date,0.0
6017,aioNSl,18.0,Mumbai,bad_date,1.0
6018,YalpU,35.0,Tokyo,2020-01-01,0.0
6019,OKPaQ,30.0,London,bad_date,0.0
6020,cRASaN,106.0,Bangalore,bad_date,0.0
6021,QmMfW,-1.0,Mumbai,bad_date,0.0
6022,bOCASVCOCK,40.0,Delhi,bad_date,0.0
6023,yhjETzcEV,30.0,Mumbai,2020-01-01,0.0
6024,IRuTecjowx,25.0,Mumbai,2020-01-01,0.0
6025,VNCSEV,30.0,Mumbai,2022-05-10,1.0
6026,ucHKXMSQo,35.0,Bangalore,2022-05-10,1.0
6027,gscrI,18.0,Bangalore,bad_date,0.0
6028,qUlMZM,40.0,Mumbai,2022-05-10,0.0
6029,rpSaiM,35.0,Mumbai,bad_date,1.0
6030,zVtfrX,25.0,Delhi,bad_date,0.0
6031,YUhdgnoLtS,25.0,Delhi,bad_date,1.0
6032,yNPwyyHA,35.0,Mumbai,2022-05-10,0.0
6033,sKpuL,18.0,Tokyo,bad_date,1.0
6034,oNdtBnHX,25.0,Bangalore,bad_date,0.0
6035,AeKNuigez,30.0,London,2022-05-10,0.0
6036,NqNFVZVe,25.0,NY,bad_date,0.0
6037,AABCyljyTl,30.0,London,2021-13-40,1.0
6038,AABCyljyTl,30.0,Tokyo,2022-05-10,0.0
6039,CYgRRivy,18.0,Bangalore,bad_date,0.0
6040,CJcVjcAGm,18.0,Tokyo,2022-05-10,1.0
6041,yTHTnK,25.0,Delhi,2021-13-40,0.0
6042,NVXxVKR,-1.0,Mumbai,bad_date,0.0
6043,QLxQxbWD,30.0,NY,2022-05-10,0.0
6044,MgaOgyFBi,30.0,Tokyo,bad_date,0.0
6045,QgYFU,30.0,Bangalore,bad_date,0.0
6046,CAODF,106.0,NY,2022-05-10,0.0
6047,jeivq,106.0,Bangalore,bad_date,0.0
6048,OfwdiUiKNM,40.0,Delhi,2022-05-10,0.0
6049,qgYAol,25.0,NY,bad_date,0.0
6050,jVnLfiUgc,-1.0,Tokyo,2021-13-40,0.0
6051,DdiNg,40.0,London,2020-01-01,0.0
6052,uvVIAbYzF,30.0,NY,2022-05-10,0.0
6053,FTyezUJXn,40.0,Tokyo,2020-01-01,1.0
6054,HLMzFZfpqG,18.0,Mumbai,bad_date,1.0
6055,AABCyljyTl,106.0,Tokyo,bad_date,0.0
6056,ZMsPrVn,40.0,NY,bad_date,0.0
6057,CNsPElnW,18.0,Mumbai,2020-01-01,1.0
6058,sjxQFyhY,106.0,London,bad_date,1.0
6059,IqgjGUQIUj,30.0,Bangalore,2022-05-10,1.0
6060,noOQWGm,18.0,NY,2022-05-10,0.0
6061,AABCyljyTl,106.0,Mumbai,2022-05-10,0.0
6062,gnwYhGwzj,40.0,Mumbai,bad_date,1.0
6063,AABCyljyTl,35.0,London,2022-05-10,0.0
6064,vCujN,40.0,London,2022-05-10,1.0
6065,aKRXxyh,30.0,Mumbai,2020-01-01,0.0
6066,fuBldGOpbL,-1.0,Bangalore,bad_date,1.0
6067,srIqBDdHD,30.0,Mumbai,2022-05-10,0.0
6068,lruKhEYUe,30.0,Mumbai,2020-01-01,0.0
6069,TZHjGWM,35.0,Delhi,bad_date,0.0
6070,ubaXSlI,30.0,Delhi,2020-01-01,0.0
6071,FeiWdYC,40.0,Mumbai,2021-13-40,0.0
6072,uWdTxEu,-1.0,Mumbai,2021-13-40,0.0
6073,rBKFsrQk,25.0,Mumbai,bad_date,0.0
6074,IZWRwvHGr,25.0,Mumbai,bad_date,0.0
6075,XUCopyPeH,40.0,London,bad_date,0.0
6076,pxUWyuB,106.0,London,2022-05-10,0.0
6077,MCAjCtv,30.0,Mumbai,2022-05-10,0.0
6078,miyseXLqsy,-1.0,Delhi,bad_date,1.0
6079,WrXtu,-1.0,Tokyo,2022-05-10,1.0
6080,DectxQhcq,30.0,Tokyo,2021-13-40,0.0
6081,vNoLv,18.0,London,bad_date,0.0
6082,uqOSmrKCAk,18.0,NY,bad_date,1.0
6083,InmiSA,-1.0,Mumbai,2021-13-40,0.0
6084,iPXjaWuwkz,40.0,Mumbai,bad_date,0.0
6085,NbbhBeckiv,35.0,NY,2022-05-10,0.0
6086,yaLQP,30.0,Bangalore,bad_date,1.0
6087,VEdYhzzva,30.0,Mumbai,2021-13-40,0.0
6088,NWidegTgX,35.0,Bangalore,bad_date,1.0
6089,rEUYdESM,25.0,Bangalore,2022-05-10,0.0
6090,ihNjBfIN,18.0,Delhi,bad_date,0.0
6091,cwNVqblZVn,106.0,Mumbai,2022-05-10,0.0
6092,qxNVegkfqJ,106.0,Mumbai,bad_date,0.0
6093,tfzdbNHx,106.0,Bangalore,2022-05-10,0.0
6094,tDMKB,25.0,London,2021-13-40,0.0
6095,VjLJTX,30.0,Bangalore,2021-13-40,0.0
6096,uiBKWOvUt,25.0,Delhi,2022-05-10,0.0
6097,ZddFPQnJLs,106.0,Delhi,bad_date,0.0
6098,DmaOuoL,40.0,Tokyo,2021-13-40,1.0
6099,SYsIDnhWa,25.0,London,bad_date,0.0
6100,AABCyljyTl,35.0,Mumbai,2021-13-40,0.0
6101,CyGdRHbog,30.0,Mumbai,bad_date,1.0
6102,PaoCF,18.0,London,2022-05-10,0.0
6103,cdowp,106.0,Bangalore,2020-01-01,0.0
6104,KWAQjGX,35.0,Mumbai,2021-13-40,1.0
6105,oeesSzF,30.0,Mumbai,2022-05-10,0.0
6106,KQvDbZ,-1.0,NY,bad_date,1.0
6107,JHhmNYZ,30.0,Tokyo,2020-01-01,0.0
6108,XGDUUe,25.0,Tokyo,bad_date,0.0
6109,hpzcBKJxgT,30.0,London,2020-01-01,1.0
6110,rCxLlmK,30.0,Tokyo,2020-01-01,0.0
6111,TrwOpk,25.0,Delhi,2021-13-40,1.0
6112,JhXSdUvwsO,106.0,London,bad_date,1.0
6113,AABCyljyTl,18.0,Bangalore,2022-05-10,1.0
6114,YMUeqilzR,35.0,NY,2021-13-40,0.0
6115,JbNlb,18.0,NY,bad_date,1.0
6116,CQEPQcEvb,30.0,Mumbai,2021-13-40,0.0
6117,TvpBtBpi,30.0,Tokyo,2020-01-01,1.0
6118,wBytwNpY,25.0,NY,bad_date,1.0
6119,zbFhsKQq,30.0,Tokyo,2022-05-10,0.0
6120,NjwdXs,30.0,Bangalore,2020-01-01,0.0
6121,YFxJj,30.0,Bangalore,bad_date,0.0
6122,AABCyljyTl,-1.0,Bangalore,2021-13-40,1.0
6123,IxzGgn,40.0,London,bad_date,0.0
6124,AKlhld,25.0,Tokyo,bad_date,0.0
6125,slyGVZHlTL,30.0,Delhi,bad_date,1.0
6126,shTwsWGuY,30.0,NY,2021-13-40,0.0
6127,rHCzH,25.0,Tokyo,2020-01-01,0.0
6128,zAqBfnOKHH,30.0,Mumbai,2022-05-10,1.0
6129,BKvyfbqqe,35.0,London,bad_date,0.0
6130,XsPcWPG,40.0,London,2020-01-01,0.0
6131,uNTUeCFdd,106.0,Tokyo,2020-01-01,0.0
6132,EVQLTA,25.0,Tokyo,2020-01-01,0.0
6133,NiTjutT,25.0,Mumbai,2021-13-40,1.0
6134,uNzFr,-1.0,NY,2021-13-40,1.0
6135,STOMOF,-1.0,NY,bad_date,0.0
6136,xEagmzfWKO,30.0,Bangalore,2020-01-01,0.0
6137,tRgjQPkp,30.0,Mumbai,bad_date,0.0
6138,dvnPZTxOec,-1.0,Mumbai,bad_date,0.0
6139,kQPBuUxa,35.0,Delhi,2020-01-01,0.0
6140,zWkbqVsjC,30.0,Tokyo,2020-01-01,0.0
6141,hpxXE,106.0,Mumbai,2022-05-10,0.0
6142,QmHPWoa,30.0,NY,2022-05-10,0.0
6143,nUfCJJGo,35.0,Bangalore,bad_date,0.0
6144,feTVXNoHOR,30.0,NY,bad_date,1.0
6145,NSLsZoBc,106.0,Mumbai,bad_date,1.0
6146,LYJgCcNT,25.0,London,bad_date,0.0
6147,xjLQno,18.0,Mumbai,2020-01-01,0.0
6148,LEvzH,18.0,Mumbai,2020-01-01,0.0
6149,SYjvL,30.0,Delhi,2022-05-10,0.0
6150,zbInrTZZjl,-1.0,Mumbai,bad_date,0.0
6151,knSgqBB,18.0,Tokyo,2020-01-01,1.0
6152,HWkirSOrjY,35.0,Mumbai,2022-05-10,0.0
6153,nuEkAzfW,25.0,Tokyo,2021-13-40,1.0
6154,BzJzriP,40.0,Bangalore,2020-01-01,0.0
6155,IYVbpGlYgW,40.0,Mumbai,2021-13-40,0.0
6156,AABCyljyTl,30.0,Mumbai,bad_date,0.0
6157,ykpVRsbcf,30.0,Mumbai,2021-13-40,1.0
6158,mktDHjTA,25.0,Tokyo,2022-05-10,0.0
6159,GFyKqKR,18.0,Bangalore,bad_date,0.0
6160,pqqKFzj,25.0,Mumbai,bad_date,0.0
6161,qUCeHBuuv,25.0,Mumbai,2022-05-10,0.0
6162,jAberMt,18.0,NY,2020-01-01,1.0
6163,PxNJnDdJJ,18.0,Delhi,2021-13-40,0.0
6164,tozsYWwJ,18.0,Bangalore,bad_date,1.0
6165,oFaslfAnti,30.0,Mumbai,bad_date,0.0
6166,pFvrrB,35.0,Tokyo,2020-01-01,1.0
6167,REZzbD,-1.0,Bangalore,2021-13-40,1.0
6168,QIwiDClOpf,18.0,London,bad_date,0.0
6169,REMkEtiFP,106.0,Mumbai,bad_date,0.0
6170,WXNHIF,25.0,London,bad_date,0.0
6171,eMKJAx,-1.0,Mumbai,2021-13-40,0.0
6172,OxZRVka,30.0,Mumbai,2020-01-01,0.0
6173,YvnRI,30.0,London,2022-05-10,1.0
6174,NzXeLycf,35.0,Mumbai,bad_date,0.0
6175,CyXbNedPN,30.0,Delhi,2020-01-01,0.0
6176,UFGIggzieg,30.0,NY,2021-13-40,0.0
6177,bsZRBrR,35.0,Delhi,2022-05-10,0.0
6178,HVHbfMrJl,-1.0,Mumbai,bad_date,0.0
6179,ZbqTWnbNU,40.0,Mumbai,2021-13-40,0.0
6180,GnIDPHUuT,106.0,Bangalore,2021-13-40,0.0
6181,cdCwRnJ,25.0,Delhi,bad_date,1.0
6182,sJFYqIRuh,30.0,NY,2022-05-10,1.0
6183,lsSoBV,30.0,London,2020-01-01,0.0
6184,IBPoNAWdj,18.0,Mumbai,bad_date,0.0
6185,DbFHNcu,-1.0,Mumbai,2020-01-01,1.0
6186,ruLPtf,18.0,Bangalore,bad_date,1.0
6187,PBdqfRiGo,-1.0,Delhi,bad_date,1.0
6188,AYMcwvn,35.0,London,2020-01-01,0.0
6189,AZPTGvc,25.0,Mumbai,bad_date,0.0
6190,ACNxOBrM,-1.0,Mumbai,2022-05-10,0.0
6191,NPFcHWTD,25.0,Mumbai,bad_date,0.0
6192,MmCWMZGL,-1.0,London,2021-13-40,1.0
6193,ZTRMSBx,30.0,Mumbai,2021-13-40,0.0
6194,ledwBCxXOJ,-1.0,Mumbai,2020-01-01,0.0
6195,AABCyljyTl,106.0,Mumbai,bad_date,1.0
6196,ptwluNu,30.0,London,2021-13-40,0.0
6197,IfVhIhjSV,35.0,NY,2022-05-10,1.0
6198,fmEYDQ,-1.0,Bangalore,2021-13-40,0.0
6199,HxWMzcN,106.0,Mumbai,bad_date,0.0
6200,rxKQMM,-1.0,London,2020-01-01,1.0
6201,MFeFEJgibm,30.0,Tokyo,2022-05-10,0.0
6202,oTTLIUcLyp,106.0,Mumbai,2020-01-01,0.0
6203,ZFCkZ,106.0,Mumbai,bad_date,0.0
6204,qmRODeCJLl,35.0,Mumbai,bad_date,1.0
6205,RVMMRk,-1.0,Mumbai,2020-01-01,1.0
6206,pWoJd,106.0,London,2020-01-01,0.0
6207,UvVLBAH,35.0,Tokyo,2020-01-01,1.0
6208,AABCyljyTl,-1.0,NY,2022-05-10,1.0
6209,FIhXPjWdG,35.0,Bangalore,bad_date,0.0
6210,LTLBEHhdP,35.0,Mumbai,2020-01-01,1.0
6211,FAdaihPIT,30.0,Mumbai,bad_date,0.0
6212,pMAPeUqg,40.0,Mumbai,bad_date,1.0
6213,kNohmpnNe,-1.0,Tokyo,bad_date,0.0
6214,CyziEAH,30.0,Mumbai,2020-01-01,1.0
6215,dwdTaHMxE,40.0,Tokyo,2021-13-40,0.0
6216,YUbMhS,18.0,Bangalore,2021-13-40,0.0
6217,qJkct,25.0,Bangalore,2021-13-40,1.0
6218,pUXyOORVF,25.0,London,2020-01-01,0.0
6219,WGwjXgTp,30.0,Mumbai,2021-13-40,0.0
6220,tKGdeYqc,25.0,NY,2021-13-40,0.0
6221,AABCyljyTl,18.0,Bangalore,2022-05-10,0.0
6222,rEjcrg,30.0,London,bad_date,0.0
6223,RqgUUR,106.0,Delhi,2022-05-10,0.0
6224,qVWQo,106.0,London,2021-13-40,1.0
6225,RAHErZy,25.0,Delhi,2020-01-01,0.0
6226,gcokbBw,30.0,Tokyo,2020-01-01,1.0
6227,rgliMTpm,30.0,Delhi,bad_date,1.0
6228,CcjVdyy,30.0,London,2021-13-40,1.0
6229,AABCyljyTl,35.0,Delhi,2020-01-01,0.0
6230,qhrSbj,30.0,London,2020-01-01,1.0
6231,MRtUU,25.0,Tokyo,2022-05-10,1.0
6232,kAubeflRl,35.0,Delhi,2022-05-10,1.0
6233,VLHAhprqL,30.0,London,2021-13-40,0.0
6234,pmZcQlTIRK,30.0,Delhi,bad_date,1.0
6235,AsAsr,18.0,London,bad_date,1.0
6236,ghXBbMPo,-1.0,Delhi,bad_date,0.0
6237,INOxkljZF,106.0,London,bad_date,0.0
6238,tSsuCTdih,106.0,Mumbai,bad_date,0.0
6239,tCpzQ,-1.0,London,bad_date,1.0
6240,hEdSXMudjt,106.0,London,bad_date,0.0
6241,nfifn,40.0,Tokyo,2020-01-01,0.0
6242,VWoaQOPHG,30.0,London,bad_date,1.0
6243,DPlfW,-1.0,Tokyo,bad_date,0.0
6244,RLwjtlN,30.0,London,2020-01-01,0.0
6245,SqfZgZQt,40.0,London,2022-05-10,0.0
6246,iZUHchDzKS,106.0,Mumbai,2020-01-01,0.0
6247,rHjDXn,106.0,Mumbai,bad_date,0.0
6248,EtHZAnhle,30.0,Tokyo,2021-13-40,0.0
6249,bRPqfphBAd,35.0,London,bad_date,0.0
6250,ooyEjHvOQS,40.0,Mumbai,2020-01-01,0.0
6251,ateYtH,40.0,Delhi,2020-01-01,1.0
6252,AABCyljyTl,106.0,Mumbai,bad_date,0.0
6253,TjMalGC,30.0,NY,2020-01-01,1.0
6254,DAhuypmzX,30.0,Mumbai,bad_date,1.0
6255,GaFlbCP,-1.0,Bangalore,2022-05-10,1.0
6256,FdHarY,-1.0,NY,bad_date,0.0
6257,iSVnpMoW,106.0,NY,bad_date,0.0
6258,WWGyrsP,25.0,Mumbai,2020-01-01,0.0
6259,CBBfum,-1.0,Bangalore,2020-01-01,1.0
6260,ErASb,18.0,Mumbai,2022-05-10,0.0
6261,VgtspB,30.0,Delhi,bad_date,1.0
6262,QlVLOCjkT,-1.0,Tokyo,2020-01-01,0.0
6263,NNzqnT,18.0,Bangalore,bad_date,0.0
6264,pisCGnDcmL,25.0,Mumbai,2021-13-40,0.0
6265,fsoBbqJem,18.0,Tokyo,2020-01-01,1.0
6266,jlHRUcDIze,25.0,Delhi,2022-05-10,1.0
6267,OXdkTpbhdo,35.0,Tokyo,bad_date,1.0
6268,lnjLyi,40.0,Mumbai,2022-05-10,1.0
6269,sQJjGgn,35.0,Delhi,2020-01-01,1.0
6270,sYIZcxnhNH,40.0,Mumbai,2022-05-10,0.0
6271,GwsBtf,30.0,Delhi,bad_date,0.0
6272,aNVNxqxts,106.0,Tokyo,2021-13-40,1.0
6273,NhtzTZyJlp,106.0,London,2022-05-10,0.0
6274,Nlffucd,40.0,Delhi,2022-05-10,0.0
6275,ZBPnOUWuh,35.0,Delhi,2022-05-10,0.0
6276,uJXzyJ,25.0,Tokyo,2021-13-40,0.0
